State,date,DelinqRate
Michigan,2011-02-01,3.7
Michigan,2011-03-01,3.3
Michigan,2011-04-01,3.1
Michigan,2011-05-01,3.4
Michigan,2011-06-01,3.6
Michigan,2011-07-01,3.8
Michigan,2011-08-01,3.8
Michigan,2011-09-01,3.6
Michigan,2011-10-01,3.7
Michigan,2011-11-01,3.5
Michigan,2011-12-01,3.7
Michigan,2012-01-01,4.0
Michigan,2012-02-01,3.5
Michigan,2012-03-01,3.2
Michigan,2012-04-01,3.2
Michigan,2012-05-01,3.4
Michigan,2012-06-01,3.4
Michigan,2012-07-01,3.6
Michigan,2012-08-01,3.6
Michigan,2012-09-01,3.6
Michigan,2012-10-01,3.6
Michigan,2012-11-01,3.4
Michigan,2012-12-01,3.6
Michigan,2013-01-01,3.6
Michigan,2013-02-01,3.3
Michigan,2013-03-01,3.1
Michigan,2013-04-01,2.9
Michigan,2013-05-01,2.9
Michigan,2013-06-01,3.0
Michigan,2013-07-01,3.0
Michigan,2013-08-01,3.0
Michigan,2013-09-01,2.7
Michigan,2013-10-01,3.0
Michigan,2013-11-01,2.8
Michigan,2013-12-01,3.1
Michigan,2014-01-01,3.1
Michigan,2014-02-01,2.5
Michigan,2014-03-01,2.5
Michigan,2014-04-01,2.2
Michigan,2014-05-01,2.5
Michigan,2014-06-01,2.2
Michigan,2014-07-01,2.6
Michigan,2014-08-01,2.7
Michigan,2014-09-01,2.4
Michigan,2014-10-01,2.5
Michigan,2014-11-01,2.3
Michigan,2014-12-01,2.6
Michigan,2015-01-01,2.7
Michigan,2015-02-01,2.2
Michigan,2015-03-01,2.1
Michigan,2015-04-01,2.1
Michigan,2015-05-01,2.2
Michigan,2015-06-01,2.2
Michigan,2015-07-01,2.2
Michigan,2015-08-01,2.5
Michigan,2015-09-01,2.4
Michigan,2015-10-01,2.4
Michigan,2015-11-01,2.2
Michigan,2015-12-01,2.4
Michigan,2016-01-01,2.6
Michigan,2016-02-01,2.2
Michigan,2016-03-01,1.9
Michigan,2016-04-01,1.8
Michigan,2016-05-01,2.0
Michigan,2016-06-01,2.1
Michigan,2016-07-01,2.2
Michigan,2016-08-01,2.2
Michigan,2016-09-01,2.1
Michigan,2016-10-01,2.2
Michigan,2016-11-01,2.2
Michigan,2016-12-01,2.2
Michigan,2017-01-01,2.5
Michigan,2017-02-01,2.1
Michigan,2017-03-01,1.8
Michigan,2017-04-01,1.8
Michigan,2017-05-01,1.9
Michigan,2017-06-01,2.0
Michigan,2017-07-01,2.1
Michigan,2017-08-01,2.3
Michigan,2017-09-01,2.1
Michigan,2017-10-01,2.2
Michigan,2017-11-01,2.1
Michigan,2017-12-01,2.2
Michigan,2018-01-01,2.5
Michigan,2018-02-01,2.1
Michigan,2018-03-01,1.8
Michigan,2018-04-01,1.8
Michigan,2018-05-01,1.8
Michigan,2018-06-01,1.8
Michigan,2018-07-01,1.9
Michigan,2018-08-01,2.1
Michigan,2018-09-01,1.9
Michigan,2018-10-01,2.0
Michigan,2018-11-01,1.9
Michigan,2018-12-01,2.0
Michigan,2019-01-01,2.2
Michigan,2019-02-01,1.9
Michigan,2019-03-01,1.7
Michigan,2019-04-01,1.6
Michigan,2019-05-01,1.7
Michigan,2019-06-01,1.7
Michigan,2019-07-01,2.1
Michigan,2019-08-01,2.2
Michigan,2019-09-01,1.9
Minnesota,2010-01-01,2.9
Minnesota,2010-02-01,2.7
Minnesota,2010-03-01,2.4
Minnesota,2010-04-01,2.3
Minnesota,2010-05-01,2.5
Minnesota,2010-06-01,2.4
Minnesota,2010-07-01,2.6
Minnesota,2010-08-01,2.6
Minnesota,2010-09-01,2.7
Minnesota,2010-10-01,2.7
Minnesota,2010-11-01,2.6
Minnesota,2010-12-01,2.6
Minnesota,2011-01-01,2.7
Minnesota,2011-02-01,2.4
Minnesota,2011-03-01,2.2
Minnesota,2011-04-01,2.1
Minnesota,2011-05-01,2.1
Minnesota,2011-06-01,2.2
Minnesota,2011-07-01,2.5
Minnesota,2011-08-01,2.4
Minnesota,2011-09-01,2.4
Minnesota,2011-10-01,2.3
Minnesota,2011-11-01,2.2
Minnesota,2011-12-01,2.4
Minnesota,2012-01-01,2.4
Minnesota,2012-02-01,2.2
Minnesota,2012-03-01,2.0
Minnesota,2012-04-01,1.9
Minnesota,2012-05-01,2.1
Minnesota,2012-06-01,2.1
Minnesota,2012-07-01,2.3
Minnesota,2012-08-01,2.3
Minnesota,2012-09-01,2.3
Minnesota,2012-10-01,2.2
Minnesota,2012-11-01,2.0
Minnesota,2012-12-01,2.2
Minnesota,2013-01-01,2.2
Minnesota,2013-02-01,2.0
Minnesota,2013-03-01,2.0
Minnesota,2013-04-01,1.9
Minnesota,2013-05-01,1.9
Minnesota,2013-06-01,2.0
Minnesota,2013-07-01,2.1
Minnesota,2013-08-01,2.0
Minnesota,2013-09-01,1.7
Minnesota,2013-10-01,1.9
Minnesota,2013-11-01,1.8
Minnesota,2013-12-01,1.9
Minnesota,2014-01-01,1.9
Minnesota,2014-02-01,1.7
Minnesota,2014-03-01,1.6
Minnesota,2014-04-01,1.4
Minnesota,2014-05-01,1.6
Minnesota,2014-06-01,1.5
Minnesota,2014-07-01,1.6
Minnesota,2014-08-01,1.8
Minnesota,2014-09-01,1.6
Minnesota,2014-10-01,1.5
Minnesota,2014-11-01,1.6
Minnesota,2014-12-01,1.8
Minnesota,2015-01-01,1.8
Minnesota,2015-02-01,1.4
Minnesota,2015-03-01,1.3
Minnesota,2015-04-01,1.2
Minnesota,2015-05-01,1.4
Minnesota,2015-06-01,1.4
Minnesota,2015-07-01,1.5
Minnesota,2015-08-01,1.6
Minnesota,2015-09-01,1.4
Minnesota,2015-10-01,1.5
Minnesota,2015-11-01,1.4
Minnesota,2015-12-01,1.5
Minnesota,2016-01-01,1.6
Minnesota,2016-02-01,1.4
Minnesota,2016-03-01,1.3
Minnesota,2016-04-01,1.2
Minnesota,2016-05-01,1.3
Minnesota,2016-06-01,1.3
Minnesota,2016-07-01,1.5
Minnesota,2016-08-01,1.5
Minnesota,2016-09-01,1.4
Minnesota,2016-10-01,1.4
Minnesota,2016-11-01,1.4
Minnesota,2016-12-01,1.5
Minnesota,2017-01-01,1.6
Minnesota,2017-02-01,1.4
Minnesota,2017-03-01,1.3
Minnesota,2017-04-01,1.2
Minnesota,2017-05-01,1.3
Minnesota,2017-06-01,1.3
Minnesota,2017-07-01,1.4
Minnesota,2017-08-01,1.4
Minnesota,2017-09-01,1.4
Minnesota,2017-10-01,1.4
Minnesota,2017-11-01,1.4
Minnesota,2017-12-01,1.5
Minnesota,2018-01-01,1.7
Minnesota,2018-02-01,1.5
Minnesota,2018-03-01,1.3
Minnesota,2018-04-01,1.3
Minnesota,2018-05-01,1.3
Minnesota,2018-06-01,1.3
Minnesota,2018-07-01,1.4
Minnesota,2018-08-01,1.4
Minnesota,2018-09-01,1.4
Minnesota,2018-10-01,1.4
Minnesota,2018-11-01,1.3
Minnesota,2018-12-01,1.4
Minnesota,2019-01-01,1.5
Minnesota,2019-02-01,1.4
Minnesota,2019-03-01,1.3
Minnesota,2019-04-01,1.2
Minnesota,2019-05-01,1.2
Minnesota,2019-06-01,1.2
Minnesota,2019-07-01,1.4
Minnesota,2019-08-01,1.5
Minnesota,2019-09-01,1.3
Mississippi,2010-01-01,6.8
Mississippi,2010-02-01,6.0
Mississippi,2010-03-01,5.3
Mississippi,2010-04-01,5.6
Mississippi,2010-05-01,5.9
Mississippi,2010-06-01,5.9
Mississippi,2010-07-01,6.1
Mississippi,2010-08-01,6.1
Mississippi,2010-09-01,6.3
Mississippi,2010-10-01,6.2
Mississippi,2010-11-01,6.3
Mississippi,2010-12-01,6.3
Mississippi,2011-01-01,6.5
Mississippi,2011-02-01,5.8
Mississippi,2011-03-01,5.1
Mississippi,2011-04-01,5.0
Mississippi,2011-05-01,5.4
Mississippi,2011-06-01,5.6
Mississippi,2011-07-01,5.9
Mississippi,2011-08-01,6.2
Mississippi,2011-09-01,6.3
Mississippi,2011-10-01,6.5
Mississippi,2011-11-01,6.0
Mississippi,2011-12-01,6.5
Mississippi,2012-01-01,7.0
Mississippi,2012-02-01,5.9
Mississippi,2012-03-01,5.5
Mississippi,2012-04-01,5.7
Mississippi,2012-05-01,5.9
Mississippi,2012-06-01,5.7
Mississippi,2012-07-01,6.0
Mississippi,2012-08-01,6.2
Mississippi,2012-09-01,6.3
Mississippi,2012-10-01,6.5
Mississippi,2012-11-01,6.3
Mississippi,2012-12-01,6.5
Mississippi,2013-01-01,6.6
Mississippi,2013-02-01,6.1
Mississippi,2013-03-01,5.2
Mississippi,2013-04-01,5.1
Mississippi,2013-05-01,5.3
Mississippi,2013-06-01,5.2
Mississippi,2013-07-01,5.6
Mississippi,2013-08-01,5.6
Mississippi,2013-09-01,5.2
Mississippi,2013-10-01,5.7
Mississippi,2013-11-01,5.3
Mississippi,2013-12-01,5.7
Mississippi,2014-01-01,5.7
Mississippi,2014-02-01,4.9
Mississippi,2014-03-01,4.4
Mississippi,2014-04-01,4.4
Mississippi,2014-05-01,4.8
Mississippi,2014-06-01,4.4
Mississippi,2014-07-01,5.0
Mississippi,2014-08-01,5.2
Mississippi,2014-09-01,4.6
Mississippi,2014-10-01,5.0
Mississippi,2014-11-01,5.1
Mississippi,2014-12-01,5.3
Mississippi,2015-01-01,5.4
Mississippi,2015-02-01,4.6
Mississippi,2015-03-01,3.8
Mississippi,2015-04-01,4.2
Mississippi,2015-05-01,4.4
Mississippi,2015-06-01,4.2
Mississippi,2015-07-01,4.4
Mississippi,2015-08-01,5.0
Mississippi,2015-09-01,4.9
Mississippi,2015-10-01,5.0
Mississippi,2015-11-01,5.0
Mississippi,2015-12-01,5.1
Mississippi,2016-01-01,5.2
Mississippi,2016-02-01,4.5
Mississippi,2016-03-01,3.8
Mississippi,2016-04-01,3.7
Mississippi,2016-05-01,4.2
Mississippi,2016-06-01,4.2
Mississippi,2016-07-01,4.5
Mississippi,2016-08-01,4.8
Mississippi,2016-09-01,4.4
Mississippi,2016-10-01,4.8
Mississippi,2016-11-01,4.8
Mississippi,2016-12-01,4.8
Mississippi,2017-01-01,5.0
Mississippi,2017-02-01,4.6
Mississippi,2017-03-01,4.0
Mississippi,2017-04-01,3.9
Mississippi,2017-05-01,4.1
Mississippi,2017-06-01,4.1
Mississippi,2017-07-01,4.4
Mississippi,2017-08-01,4.8
Mississippi,2017-09-01,4.7
Mississippi,2017-10-01,4.6
Mississippi,2017-11-01,4.6
Mississippi,2017-12-01,4.7
Mississippi,2018-01-01,5.2
Mississippi,2018-02-01,4.5
Mississippi,2018-03-01,3.8
Mississippi,2018-04-01,3.8
Mississippi,2018-05-01,3.9
Mississippi,2018-06-01,4.0
Mississippi,2018-07-01,4.5
Mississippi,2018-08-01,4.5
Mississippi,2018-09-01,4.5
Mississippi,2018-10-01,4.6
Mississippi,2018-11-01,4.1
Mississippi,2018-12-01,4.5
Mississippi,2019-01-01,5.3
Mississippi,2019-02-01,4.2
Mississippi,2019-03-01,3.6
Mississippi,2019-04-01,3.4
Mississippi,2019-05-01,3.7
Mississippi,2019-06-01,3.7
Mississippi,2019-07-01,4.0
Mississippi,2019-08-01,4.4
Mississippi,2019-09-01,4.2
Missouri,2010-01-01,4.0
Missouri,2010-02-01,3.7
Missouri,2010-03-01,3.3
Missouri,2010-04-01,3.3
Missouri,2010-05-01,3.5
Missouri,2010-06-01,3.7
Missouri,2010-07-01,3.9
Missouri,2010-08-01,4.0
Missouri,2010-09-01,3.9
Missouri,2010-10-01,3.9
Missouri,2010-11-01,3.8
Missouri,2010-12-01,3.9
Missouri,2011-01-01,3.9
Missouri,2011-02-01,3.6
Missouri,2011-03-01,3.2
Missouri,2011-04-01,3.1
Missouri,2011-05-01,3.3
Missouri,2011-06-01,3.3
Missouri,2011-07-01,3.5
Missouri,2011-08-01,3.6
Missouri,2011-09-01,3.5
Missouri,2011-10-01,3.6
Missouri,2011-11-01,3.4
Missouri,2011-12-01,3.6
Missouri,2012-01-01,3.9
Missouri,2012-02-01,3.5
Missouri,2012-03-01,3.2
Missouri,2012-04-01,3.2
Missouri,2012-05-01,3.3
Missouri,2012-06-01,3.3
Missouri,2012-07-01,3.4
Missouri,2012-08-01,3.5
Missouri,2012-09-01,3.5
Missouri,2012-10-01,3.6
Missouri,2012-11-01,3.5
Missouri,2012-12-01,3.7
Missouri,2013-01-01,3.7
Missouri,2013-02-01,3.4
Missouri,2013-03-01,3.3
Missouri,2013-04-01,3.1
Missouri,2013-05-01,3.1
Missouri,2013-06-01,3.2
Missouri,2013-07-01,3.1
Missouri,2013-08-01,3.2
Missouri,2013-09-01,3.0
Missouri,2013-10-01,3.2
Missouri,2013-11-01,3.0
Missouri,2013-12-01,3.2
Missouri,2014-01-01,3.2
Missouri,2014-02-01,2.7
Missouri,2014-03-01,2.5
Missouri,2014-04-01,2.2
Missouri,2014-05-01,2.6
Missouri,2014-06-01,2.4
Missouri,2014-07-01,2.6
Missouri,2014-08-01,2.8
Missouri,2014-09-01,2.6
Missouri,2014-10-01,2.7
Missouri,2014-11-01,2.8
Missouri,2014-12-01,2.9
Missouri,2015-01-01,3.0
Missouri,2015-02-01,2.3
Missouri,2015-03-01,2.2
Missouri,2015-04-01,2.1
Missouri,2015-05-01,2.3
Missouri,2015-06-01,2.4
Missouri,2015-07-01,2.4
Missouri,2015-08-01,2.6
Missouri,2015-09-01,2.5
Missouri,2015-10-01,2.6
Missouri,2015-11-01,2.6
Missouri,2015-12-01,2.6
Missouri,2016-01-01,2.8
Missouri,2016-02-01,2.3
Missouri,2016-03-01,2.0
Missouri,2016-04-01,2.0
Missouri,2016-05-01,2.2
Missouri,2016-06-01,2.3
Missouri,2016-07-01,2.3
Missouri,2016-08-01,2.4
Missouri,2016-09-01,2.2
Missouri,2016-10-01,2.4
Missouri,2016-11-01,2.3
Missouri,2016-12-01,2.3
Missouri,2017-01-01,2.5
Missouri,2017-02-01,2.3
Missouri,2017-03-01,2.0
Missouri,2017-04-01,2.1
Missouri,2017-05-01,2.2
Missouri,2017-06-01,2.1
Missouri,2017-07-01,2.2
Missouri,2017-08-01,2.3
Missouri,2017-09-01,2.3
Missouri,2017-10-01,2.4
Missouri,2017-11-01,2.4
Missouri,2017-12-01,2.4
Missouri,2018-01-01,2.7
Missouri,2018-02-01,2.4
Missouri,2018-03-01,2.1
Missouri,2018-04-01,2.0
Missouri,2018-05-01,2.0
Missouri,2018-06-01,2.1
Missouri,2018-07-01,2.2
Missouri,2018-08-01,2.4
Missouri,2018-09-01,2.4
Missouri,2018-10-01,2.3
Missouri,2018-11-01,2.4
Missouri,2018-12-01,2.4
Missouri,2019-01-01,2.6
Missouri,2019-02-01,2.2
Missouri,2019-03-01,2.0
Missouri,2019-04-01,1.9
Missouri,2019-05-01,2.0
Missouri,2019-06-01,2.0
Missouri,2019-07-01,2.0
Missouri,2019-08-01,2.0
Missouri,2019-09-01,1.7
Montana,2010-01-01,2.7
Montana,2010-02-01,2.6
Montana,2010-03-01,2.2
Montana,2010-04-01,2.0
Montana,2010-05-01,2.4
Montana,2010-06-01,2.8
Montana,2010-07-01,2.7
Montana,2010-08-01,2.4
Montana,2010-09-01,2.5
Montana,2010-10-01,2.4
Montana,2010-11-01,2.5
Montana,2010-12-01,2.4
Montana,2011-01-01,2.4
Montana,2011-02-01,2.2
Montana,2011-03-01,2.2
Montana,2011-04-01,1.9
Montana,2011-05-01,2.0
Montana,2011-06-01,2.2
Montana,2011-07-01,2.3
Montana,2011-08-01,2.3
Montana,2011-09-01,2.2
Montana,2011-10-01,2.0
Montana,2011-11-01,2.3
Montana,2011-12-01,2.3
Montana,2012-01-01,2.4
Montana,2012-02-01,2.2
Montana,2012-03-01,1.9
Montana,2012-04-01,1.9
Montana,2012-05-01,2.2
Montana,2012-06-01,2.0
Montana,2012-07-01,1.9
Montana,2012-08-01,2.0
Montana,2012-09-01,2.0
Montana,2012-10-01,1.9
Montana,2012-11-01,1.7
Montana,2012-12-01,2.0
Montana,2013-01-01,2.0
Montana,2013-02-01,2.0
Montana,2013-03-01,1.9
Montana,2013-04-01,1.6
Montana,2013-05-01,1.6
Montana,2013-06-01,1.8
Montana,2013-07-01,2.0
Montana,2013-08-01,2.1
Montana,2013-09-01,1.9
Montana,2013-10-01,1.9
Montana,2013-11-01,1.9
Montana,2013-12-01,2.0
Montana,2014-01-01,1.9
Montana,2014-02-01,1.8
Montana,2014-03-01,1.7
Montana,2014-04-01,1.6
Montana,2014-05-01,1.5
Montana,2014-06-01,1.5
Montana,2014-07-01,1.8
Montana,2014-08-01,1.7
Montana,2014-09-01,1.6
Montana,2014-10-01,1.4
Montana,2014-11-01,1.4
Montana,2014-12-01,1.6
Montana,2015-01-01,1.6
Montana,2015-02-01,1.5
Montana,2015-03-01,1.3
Montana,2015-04-01,1.4
Montana,2015-05-01,1.5
Montana,2015-06-01,1.3
Montana,2015-07-01,1.5
Montana,2015-08-01,1.6
Montana,2015-09-01,1.5
Montana,2015-10-01,1.4
Montana,2015-11-01,1.4
Montana,2015-12-01,1.7
Montana,2016-01-01,1.9
Montana,2016-02-01,1.5
Montana,2016-03-01,1.6
Montana,2016-04-01,1.5
Montana,2016-05-01,1.5
Montana,2016-06-01,1.5
Montana,2016-07-01,1.8
Montana,2016-08-01,1.8
Montana,2016-09-01,1.7
Montana,2016-10-01,1.6
Montana,2016-11-01,1.6
Montana,2016-12-01,1.7
Montana,2017-01-01,1.7
Montana,2017-02-01,1.4
Montana,2017-03-01,1.5
Montana,2017-04-01,1.4
Montana,2017-05-01,1.4
Montana,2017-06-01,1.4
Montana,2017-07-01,1.4
Montana,2017-08-01,1.5
Montana,2017-09-01,1.7
Montana,2017-10-01,1.6
Montana,2017-11-01,1.6
Montana,2017-12-01,1.6
Montana,2018-01-01,1.6
Montana,2018-02-01,1.6
Montana,2018-03-01,1.2
Montana,2018-04-01,1.3
Montana,2018-05-01,1.2
Montana,2018-06-01,1.2
Montana,2018-07-01,1.4
Montana,2018-08-01,1.5
Montana,2018-09-01,1.4
Montana,2018-10-01,1.3
Montana,2018-11-01,1.5
Montana,2018-12-01,1.6
Montana,2019-01-01,1.6
Montana,2019-02-01,1.4
Montana,2019-03-01,1.4
Montana,2019-04-01,1.1
Montana,2019-05-01,1.3
Montana,2019-06-01,1.5
Montana,2019-07-01,1.5
Montana,2019-08-01,1.5
Montana,2019-09-01,1.4
Nebraska,2010-01-01,2.7
Nebraska,2010-02-01,2.6
Nebraska,2010-03-01,2.4
Nebraska,2010-04-01,2.4
Nebraska,2010-05-01,2.4
Nebraska,2010-06-01,2.5
Nebraska,2010-07-01,2.7
Nebraska,2010-08-01,2.7
Nebraska,2010-09-01,2.5
Nebraska,2010-10-01,2.7
Nebraska,2010-11-01,2.5
Nebraska,2010-12-01,2.8
Nebraska,2011-01-01,2.9
Nebraska,2011-02-01,2.5
Nebraska,2011-03-01,2.3
Nebraska,2011-04-01,2.1
Nebraska,2011-05-01,2.3
Nebraska,2011-06-01,2.3
Nebraska,2011-07-01,2.6
Nebraska,2011-08-01,2.5
Nebraska,2011-09-01,2.3
Nebraska,2011-10-01,2.6
Nebraska,2011-11-01,2.4
Nebraska,2011-12-01,2.6
Nebraska,2012-01-01,2.6
Nebraska,2012-02-01,2.2
Nebraska,2012-03-01,2.1
Nebraska,2012-04-01,2.1
Nebraska,2012-05-01,2.3
Nebraska,2012-06-01,2.2
Nebraska,2012-07-01,2.5
Nebraska,2012-08-01,2.4
Nebraska,2012-09-01,2.4
Nebraska,2012-10-01,2.4
Nebraska,2012-11-01,2.4
Nebraska,2012-12-01,2.4
Nebraska,2013-01-01,2.5
Nebraska,2013-02-01,2.2
Nebraska,2013-03-01,2.3
Nebraska,2013-04-01,2.1
Nebraska,2013-05-01,2.0
Nebraska,2013-06-01,2.1
Nebraska,2013-07-01,2.2
Nebraska,2013-08-01,2.3
Nebraska,2013-09-01,2.0
Nebraska,2013-10-01,2.3
Nebraska,2013-11-01,2.0
Nebraska,2013-12-01,2.2
Nebraska,2014-01-01,2.0
Nebraska,2014-02-01,1.8
Nebraska,2014-03-01,1.6
Nebraska,2014-04-01,1.5
Nebraska,2014-05-01,1.7
Nebraska,2014-06-01,1.7
Nebraska,2014-07-01,1.8
Nebraska,2014-08-01,1.8
Nebraska,2014-09-01,1.7
Nebraska,2014-10-01,1.9
Nebraska,2014-11-01,1.7
Nebraska,2014-12-01,1.8
Nebraska,2015-01-01,2.0
Nebraska,2015-02-01,1.6
Nebraska,2015-03-01,1.4
Nebraska,2015-04-01,1.4
Nebraska,2015-05-01,1.5
Nebraska,2015-06-01,1.4
Nebraska,2015-07-01,1.6
Nebraska,2015-08-01,1.7
Nebraska,2015-09-01,1.5
Nebraska,2015-10-01,1.7
Nebraska,2015-11-01,1.5
Nebraska,2015-12-01,1.6
Nebraska,2016-01-01,1.7
Nebraska,2016-02-01,1.4
Nebraska,2016-03-01,1.3
Nebraska,2016-04-01,1.3
Nebraska,2016-05-01,1.4
Nebraska,2016-06-01,1.3
Nebraska,2016-07-01,1.8
Nebraska,2016-08-01,1.6
Nebraska,2016-09-01,1.5
Nebraska,2016-10-01,1.4
Nebraska,2016-11-01,1.4
Nebraska,2016-12-01,1.4
Nebraska,2017-01-01,1.5
Nebraska,2017-02-01,1.4
Nebraska,2017-03-01,1.3
Nebraska,2017-04-01,1.2
Nebraska,2017-05-01,1.3
Nebraska,2017-06-01,1.2
Nebraska,2017-07-01,1.4
Nebraska,2017-08-01,1.4
Nebraska,2017-09-01,1.3
Nebraska,2017-10-01,1.5
Nebraska,2017-11-01,1.4
Nebraska,2017-12-01,1.5
Nebraska,2018-01-01,1.6
Nebraska,2018-02-01,1.5
Nebraska,2018-03-01,1.5
Nebraska,2018-04-01,1.2
Nebraska,2018-05-01,1.2
Nebraska,2018-06-01,1.4
Nebraska,2018-07-01,1.5
Nebraska,2018-08-01,1.4
Nebraska,2018-09-01,1.4
Nebraska,2018-10-01,1.3
Nebraska,2018-11-01,1.4
Nebraska,2018-12-01,1.6
Nebraska,2019-01-01,1.7
Nebraska,2019-02-01,1.5
Nebraska,2019-03-01,1.3
Nebraska,2019-04-01,0.9
Nebraska,2019-05-01,1.0
Nebraska,2019-06-01,1.0
Nebraska,2019-07-01,1.5
Nebraska,2019-08-01,1.6
Nebraska,2019-09-01,1.4
Nevada,2010-01-01,4.3
Nevada,2010-02-01,4.2
Nevada,2010-03-01,4.1
Nevada,2010-04-01,3.8
Nevada,2010-05-01,3.8
Nevada,2010-06-01,3.9
Nevada,2010-07-01,3.9
Nevada,2010-08-01,3.8
Nevada,2010-09-01,3.8
Nevada,2010-10-01,3.9
Nevada,2010-11-01,3.6
Nevada,2010-12-01,3.7
Nevada,2011-01-01,3.6
Nevada,2011-02-01,3.4
Nevada,2011-03-01,3.4
Nevada,2011-04-01,3.2
Nevada,2011-05-01,3.2
Nevada,2011-06-01,3.1
Nevada,2011-07-01,3.2
Nevada,2011-08-01,3.3
Nevada,2011-09-01,3.1
Nevada,2011-10-01,3.1
Nevada,2011-11-01,3.0
Nevada,2011-12-01,3.1
Nevada,2012-01-01,3.3
Nevada,2012-02-01,3.1
Nevada,2012-03-01,3.0
Nevada,2012-04-01,3.1
Nevada,2012-05-01,3.2
Nevada,2012-06-01,3.1
Nevada,2012-07-01,3.1
Nevada,2012-08-01,3.0
Nevada,2012-09-01,3.1
Nevada,2012-10-01,3.1
Nevada,2012-11-01,3.0
Nevada,2012-12-01,2.9
Nevada,2013-01-01,2.8
Nevada,2013-02-01,2.5
Nevada,2013-03-01,2.4
Nevada,2013-04-01,2.3
Nevada,2013-05-01,2.2
Nevada,2013-06-01,2.2
Nevada,2013-07-01,2.1
Nevada,2013-08-01,2.2
Nevada,2013-09-01,1.9
Nevada,2013-10-01,2.2
Nevada,2013-11-01,2.0
Nevada,2013-12-01,2.2
Nevada,2014-01-01,2.2
Nevada,2014-02-01,1.8
Nevada,2014-03-01,1.9
Nevada,2014-04-01,1.7
Nevada,2014-05-01,1.7
Nevada,2014-06-01,1.6
Nevada,2014-07-01,1.9
Nevada,2014-08-01,2.0
Nevada,2014-09-01,1.8
Nevada,2014-10-01,1.9
Nevada,2014-11-01,1.7
Nevada,2014-12-01,2.0
Nevada,2015-01-01,2.0
Nevada,2015-02-01,1.6
Nevada,2015-03-01,1.6
Nevada,2015-04-01,1.4
Nevada,2015-05-01,1.5
Nevada,2015-06-01,1.4
Nevada,2015-07-01,1.5
Nevada,2015-08-01,1.8
Nevada,2015-09-01,1.7
Nevada,2015-10-01,1.7
Nevada,2015-11-01,1.6
Nevada,2015-12-01,1.6
Nevada,2016-01-01,1.8
Nevada,2016-02-01,1.6
Nevada,2016-03-01,1.5
Nevada,2016-04-01,1.4
Nevada,2016-05-01,1.5
Nevada,2016-06-01,1.4
Nevada,2016-07-01,1.5
Nevada,2016-08-01,1.6
Nevada,2016-09-01,1.5
Nevada,2016-10-01,1.6
Nevada,2016-11-01,1.6
Nevada,2016-12-01,1.6
Nevada,2017-01-01,1.7
Nevada,2017-02-01,1.4
Nevada,2017-03-01,1.4
Nevada,2017-04-01,1.3
Nevada,2017-05-01,1.4
Nevada,2017-06-01,1.3
Nevada,2017-07-01,1.4
Nevada,2017-08-01,1.5
Nevada,2017-09-01,1.4
Nevada,2017-10-01,1.4
Nevada,2017-11-01,1.4
Nevada,2017-12-01,1.5
Nevada,2018-01-01,1.6
Nevada,2018-02-01,1.5
Nevada,2018-03-01,1.3
Nevada,2018-04-01,1.2
Nevada,2018-05-01,1.2
Nevada,2018-06-01,1.3
Nevada,2018-07-01,1.3
Nevada,2018-08-01,1.4
Nevada,2018-09-01,1.4
Nevada,2018-10-01,1.4
Nevada,2018-11-01,1.4
Nevada,2018-12-01,1.6
Nevada,2019-01-01,1.6
Nevada,2019-02-01,1.3
Nevada,2019-03-01,1.3
Nevada,2019-04-01,1.2
Nevada,2019-05-01,1.3
Nevada,2019-06-01,1.3
Nevada,2019-07-01,1.4
Nevada,2019-08-01,1.5
Nevada,2019-09-01,1.4
New Hampshire,2010-01-01,3.6
New Hampshire,2010-02-01,3.3
New Hampshire,2010-03-01,3.3
New Hampshire,2010-04-01,3.1
New Hampshire,2010-05-01,3.3
New Hampshire,2010-06-01,3.2
New Hampshire,2010-07-01,3.3
New Hampshire,2010-08-01,3.2
New Hampshire,2010-09-01,3.0
New Hampshire,2010-10-01,3.2
New Hampshire,2010-11-01,3.0
New Hampshire,2010-12-01,3.3
New Hampshire,2011-01-01,3.4
New Hampshire,2011-02-01,3.2
New Hampshire,2011-03-01,3.1
New Hampshire,2011-04-01,2.8
New Hampshire,2011-05-01,2.9
New Hampshire,2011-06-01,3.0
New Hampshire,2011-07-01,3.2
New Hampshire,2011-08-01,3.3
New Hampshire,2011-09-01,2.9
New Hampshire,2011-10-01,3.1
New Hampshire,2011-11-01,3.0
New Hampshire,2011-12-01,3.3
New Hampshire,2012-01-01,3.3
New Hampshire,2012-02-01,3.0
New Hampshire,2012-03-01,3.0
New Hampshire,2012-04-01,2.9
New Hampshire,2012-05-01,3.1
New Hampshire,2012-06-01,2.9
New Hampshire,2012-07-01,3.1
New Hampshire,2012-08-01,3.2
New Hampshire,2012-09-01,3.3
New Hampshire,2012-10-01,3.4
New Hampshire,2012-11-01,3.2
New Hampshire,2012-12-01,3.3
New Hampshire,2013-01-01,3.6
New Hampshire,2013-02-01,3.2
New Hampshire,2013-03-01,3.0
New Hampshire,2013-04-01,2.9
New Hampshire,2013-05-01,2.6
New Hampshire,2013-06-01,2.8
New Hampshire,2013-07-01,2.6
New Hampshire,2013-08-01,2.7
New Hampshire,2013-09-01,2.3
New Hampshire,2013-10-01,2.9
New Hampshire,2013-11-01,2.4
